temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
"Nescafe Xpress markasıyla satışa sunulan karamel aromalı kahveli sütlü içecek ürününü inceleyeceğiz: Nescafe Express Caramel.
Gönenli Süt Ürünleri firması tarafından fason olarak üretilen üründe %0,9 yani binde 9 oranında kahve ekstraktı bulunuyor.",0.9970275163650513,0.0,1,0.9970275
"Tamek ile özdeşleşen nostaljik şişelerde yeniden satılmaya başlanan bu ürün Tamek tarafından üretilmiyor!
Ürünün gıda işletmecisi olarak Tamek gözüküyor olsa da, ürün Sakarya'da faaliyet gösteren Oğuz Gıda tarafından üretiliyor.
Peki ya neden?
@tamek
 
https://gidadedektifi.com/status/2339",0.0,0.9978928565979004,2,0.99789286
"Tarım ve Orman Bakanlığı tarafından yayınlanan taklit ve tağşiş listesinde güncelleme yapıldı.
Afyonkarahisar'da üretim yapan Ertürk Et firması tarafından üretilen ısıl işlem görmüş dana sucuk ürününde kanatlı eti ve soya tespit edildiği açıklandı. https://",0.1844773292541504,0.8155226707458496,2,0.8155227
"Türkiye'de tanker tanker margarin satan, marketlerdeki birçok margarin markasının sahibi olan Yıldız Holding, İngiltere'de Jacob's markasıyla ürettiği ürünleri ""palm yağı içermez"" ifadeleriyle satıyor.
Susmuyoruz, gerçekleri Gıda Panorama'da anlatıyoruz. https:// =yX4GAtcwLJP2Xoi-&t=238 …",0.13887877762317657,0.8611212372779846,2,0.86112124
"A101 şaşırtmıyor!
Yumurta gibi hassas bir ürüne tüketim tarihi geçtikten 2 gün sonra indirim yapıp satıyorlar.
Daha önce benzer durumları yayınlayan Gıda Dedektifi'ne iftira ve haksız ithamlarla dava açan A101 son dönemde belediyeler tarafından defalarca kez mühürlendi. @TCTarim",0.0,0.9981844425201416,2,0.99818444
"Bugüne kadar yaptığımız yayınlar karşısında sürekli çıkıp ""mevzuata uygun"" ve ""zararsız"" diye savunma yapıyorlardı!
Amerikan İlaç Dairesi FDA yaygın olarak kullanılan birçok katkı maddesini yeniden değerlendirmeye karar verdi: BHA, BHT de mercek alınıyor!",0.9931188821792603,0.0,1,0.9931189
"File mağazasında kg fiyatı 235₺'ye satılan sarımsağın markete gelişinin 45₺ olduğu görülüyor.
Yani sarımsağın fiyatı üreticiden tüketiciye gelene kadar 5 kat artıyor. Firmalar vergiden ""kaçınmak"" için bunu yaptıklarını belirtiyor.
https://gidadedektifi.com/status/2338
@HMBakanligi
 
@ticaret",0.0,0.9977481365203857,2,0.99774814
"Türkiye'de tanker tanker margarin satan, marketlerdeki birçok margarin markasının sahibi olan Yıldız Holding, İngiltere'de Jacob's markasıyla ürettiği ürünleri ""palm yağı içermez"" ifadeleriyle satıyor.
Susmuyoruz, gerçekleri Gıda Panorama'da anlatıyoruz.
https://youtu.be/nrL_dBD0eZU?si=yX4GAtcwLJP2Xoi-&t=238…",0.140215665102005,0.8597843647003174,2,0.85978436
Kimi takip etmeli,0.9443454742431641,0.055654555559158325,1,0.9443455
"Maç izlerken palm yağı ve türevleri ile aroma arttırıcı katkı maddeleri içeren cipsleri tüketmek zorunda değilsiniz.
Züber Noutos Ege Baharatlı Nohut Cipsi içeriğinde;
%59 oranında nohut unu,
%7 oranında Ege baharatlı çeşni,
Ayçiçek yağı,
Zeytinyağı ve tuz var.
#Sponsorluİçerik",0.998261570930481,0.0,1,0.9982616
"Tarım ve Orman Bakanlığı ekipleri Şanlıurfa'da av yasağı döneminde avlanan 1,5 ton sazan balığı tespit etti.
Kaçak avlanan kişiye 37 bin 700₺ idari para cezası verilirken insan sağlığına uygun olmadığı tespit edilen balıkların imha edildiği duyuruldu.
https://gidadedektifi.com/status/2323",0.0,0.9980200529098511,2,0.99802005
"File mağazalarında dondurulmuş ürün reyonlarında satışa sunulan Harras markalı Lahmacun ürününü inceleyeceğiz. Ürün 440 gr’lık paketlerde 4’lü olarak satışa sunuluyor.
Hacıbozanoğulları firması tarafından üretilen üründe %18 oranında dana kıyma bulunuyor.",0.9973970651626587,0.0,1,0.99739707
"Ambalajında karpuz görselleri yer alan Vivident Xylit markalı 45 Dakika Karpuz Aromalı ürünü inceleyeceğiz.
Ürün içeriğinde çok sayıda tatlandırıcı, içeriği beyan edilmeyen aroma vericiler ve renklendirici olarak E120 koduyla beyan edilen Karmin bulunuyor.",0.8578540086746216,0.14214597642421722,1,0.857854
Evreni Merak Ediyoruz Evreni Merak Ediyoruz @evrenseImerak Takip et Takip et Evrene dair her şeyi sizlerle paylaşıyoruz. İletişim ve telif hakkı için DM,0.9847864508628845,0.015213598497211933,1,0.98478645
"Hemen Cappy canavarı da geldi.
Cappy Atom ismiyle satışa sunulan karışık meyve nektarından garip bir cisim çıktığı görülüyor. Bu ürünlerin üretim süreçleri gerçekten denetleniyor mu? @CappyTR @TCTarim",0.09492683410644531,0.9050731658935547,2,0.90507317
"Superfresh markasıyla dondurulmuş gıda reyonlarında yer alan ve ambalajındaki “Dana etli” ifadesiyle dikkat çeken Dondurulmuş Mantı ürününü inceleyeceğiz.
Üründe %2 oranında dana kıyma bulunuyor yani 1 kg'lık tek paket sadece 20 gr dana kıyma içeriyor.",0.9970275163650513,0.0,1,0.9970275
"Tarım ve Orman Bakanlığı'nın İzmir'de yaptığı denetimlerde son tüketim tarihi geçmiş, etiketsiz, küflenmiş ve bozulmuş süt ve süt ürünleri ile salça ürünleri tespit edilerek imha edildi.
Yapılan açıklamada 7 bin kg süt ürününün imha edildiği duyuruldu. https://",0.18340341746807098,0.8165966272354126,2,0.8165966
Türkiye’den ithal edilen ürünlere yönelik tepkilerin yer aldığı ve bugün sosyal medyaya düşen bu görüntüler Hindistan’da çekildi. Hindistan kamuoyunda Türkiye’nin Pakistan’a verdiği siyasi destek nedeniyle Türk ürünlerine yönelik tepkiler artmaya başladı. Bu kapsamda Hindistan’a,0.0,0.9945916533470154,2,0.99459165
"Gıda Dedektifi Mobil uygulamasına sev_o_can tarafından gönderilen şikayette; ""Cappy markalı atom ballı karışık meyve nektarı adı altında satın aldığım bu ürünün içinde bardağa koyarken fark ettiğim bu görüntü beni şok etti"" ifadeleri yer alıyor. https://gidadedektifi.com/sikayet/1397 https://",0.0,0.9965712428092957,2,0.99657124
"Gıda Dedektifi Mobil uygulamasına kbrvc tarafından gönderilen şikayette; ""Ankara'nın Çankaya ilçesinde Hoşdere caddesindeki A101 mağazasında limonların hali içler acısı. Adamların kilosu 70 liraya sattıkları limona bakar mısınız?"" ifadeleri yer alıyor. https://",0.0,0.997823178768158,2,0.9978232
"""Sütü sevdirir"" sloganıyla ve çilek görselleriyle satılan Nestlé Nesquik Çilek Aromalı süt çilek değil, yapay çilek aroma vericisi içeriyor.
Ürünün 180 ml'lik tek kutusunu tüketen bir çocuk 9,5 gr ilave şeker yani yaklaşık 5 küp şeker tüketmiş oluyor. https://",0.3324277102947235,0.6675722599029541,2,0.66757226
"Ülker markasıyla uzun yıllardır üretilerek satışa sunulan bütün fındıklı Ece Fındıklı Sütlü çikolatayı inceleyeceğiz.
Ürün %8 oranında bütün fındık ve %4,3 oranında fındık püresi içeriyor. Üründe ayrıca içeriği bilinmeyen aroma vericiler bulunuyor.",0.9975963830947876,0.0,1,0.9975964
"Büyük gıda kartelleri nerdeyse her restoranın, lokantanın, kafenin mutfağındalar!
Konya'da bir sokakta bir restoranın mutfak deposuna kaldırılmayı bekleyen bu kutuların içinde yeni nesil margarinler yani bitkisel susuz yağ var. https://",0.1472783386707306,0.852721631526947,2,0.85272163
"Palm yağı ve türevlerinin yanı sıra, yapay herhangi bir bileşen de içermeyen Züber Noutos Kajun Baharatlı Nohut Cipsi'ni inceleyeceğiz.
Ürün içeriğinde %58 oranında nohut unu bulunurken, aroma arttırıcı katkı maddeleri de yer almıyor.
#Sponsorluİçerik",0.997982382774353,0.0,1,0.9979824
"denetle! denetle! @denetlecomtr Takip et Takip et Türkiye’nin En Büyük Dijital Denetim Platformu | Ürün, içerik ve şikayetleri inceliyoruz #DenetimSizde",0.9897504448890686,0.01024955976754427,1,0.98975044
"Oses markasıyla üretilerek satışa sunulan etsiz hazır çiğ köfte ürününü inceleyeceğiz.
Üründeki çiğ köfte çeşnisi içeriğinde sofra şekeri, tam hidrojenize palm ve malt ekstraktı yer alıyor. Üründe aroma arttırıcı ve türevleri katkı maddesi bulunmuyor.",0.997027575969696,0.0,1,0.9970276
"Ankara'daki Atatürk Orman Çiftliği Süt Fabrikası'nda üretilen sade dondurma içeriğinde;
Pastörize süt,
Sofra şekeri,
Süt tozu,
Pastörize süt kreması,
Vanilya aroma vericisi ile
Guar gum,
Sodyum Aljinat,
Locust Bean Gum gibi kıvam arttırıcılar bulunuyor.
https://gidadedektifi.com/status/2374",0.9981597065925598,0.0,1,0.9981597
"İzmir'de faaliyet gösteren Öncü markalı döner restoranında sabah saatlerinde güneşin altında mevzuata aykırı olarak bekleyen ayranlar böyle görüntülendi.
Soğuk zinciri bozulmuş bu ayranlar muhtemelen sonrasında soğutuldu ve tüketicilere servis edildi.
https://gidadedektifi.com/status/2372",0.0,0.9976680874824524,2,0.9976681
"A101 şaşırtmıyor!
Yumurta gibi hassas bir ürüne tüketim tarihi geçtikten 2 gün sonra indirim yapıp satıyorlar.
Daha önce benzer durumları yayınlayan Gıda Dedektifi'ne iftira ve haksız ithamlarla dava açan A101 son dönemde belediyeler tarafından defalarca kez mühürlendi.
@TCTarim",0.0,0.9981844425201416,2,0.99818444
"Pınar Aç Bitir markasıyla satılan Hindi Füme ambalajında ""yüksek protein"" ifadesi yer alıyor.
Tek pakette 9 gr protein içeren üründe;
Hindi göğüs eti,
Patates nişastası,
Baharat karışımı,
Kıvam arttırıcı ve içeriği bilinmeyen aroma vericiler bulunuyor.
https://gidadedektifi.com/status/2379",0.3973047733306885,0.6026952266693115,2,0.6026952
"Ferrero markasıyla satışa sunulan oyuncaklı sürpriz yumurta ürünü Kinder Joy Hindistan'dan ülkemize ithal ediliyor.
Ürün 20 gr'lık tek adette 10,2 gr ilave şeker yani yaklaşık 5 küp şeker içeriyor. Üründe içeriği bilinmeyen yapay aroma vericiler var. https://",0.9981599450111389,0.0,1,0.99815995
"Yaz ayları gelirken soğuk çaylar gündeme gelmeye başladı. Bugün Coca Cola'nın ürettiği Fuse Tea Yeşil Çaylı çeşidi inceleyeceğiz.
Oo, yeşil çaylı ürün yapmışlar diyenler için baştan söyleyelim: Ürün %0,1 yani binde 1 oranında yeşil çay ekstraktı içeriyor!",0.5207743048667908,0.4792257249355316,1,0.5207743
"Neredeyse her hafta başka bir belediye tarafından mühürlenen, bugüne kadar onlarca mağazasında son tüketim tarihi geçmiş ve halk sağlığını tehdit eden ürünler tespit edilen, buna rağmen bu gerçekleri yıllardır yazan Gıda Dedektifi’ne güç gösterisi yapmak için davalar açan A101",0.0,0.9972816109657288,2,0.9972816
"Pınar Aç Bitir markasıyla satılan Hindi Füme ambalajında ""yüksek protein"" ifadesi yer alıyor.
Tek pakette 9 gr protein içeren üründe;
Hindi göğüs eti,
Patates nişastası,
Baharat karışımı,
Kıvam arttırıcı ve içeriği bilinmeyen aroma vericiler bulunuyor. https://",0.39542675018310547,0.6045731902122498,2,0.6045732
"Meksika hükümeti, küresel gıda devlerinin ve ABD'nin yoğun baskılarına rağmen tarihi bir adım atarak genetiği değiştirilmiş yani GDO'lu mısır tohumlarının kullanımını anayasal olarak yasakladı.",0.010702039115130901,0.9892979264259338,2,0.9892979
"Tüketmeden önce dikkat edin: Çay firmaları bergamot aromasını standart yaptı!
""Karadeniz"" veya ""Geleneksel Karadeniz"" ismiyle satılan bu çaylarda yapay bergamot aroması kullanılıyor.
Neden bu çaylara yapay aromalar ekleniyor?",0.0,0.9974897503852844,2,0.99748975
"Gıda Dedektifi Mobil uygulamasına nurullahcan tarafından gönderilen şikayette; ""Son tüketim tarihi geçmiş tavuk ürünlerinin kontrolleri yapılmıyor herhalde bir de indirime koyup satıyorlar."" ifadeleri yer alıyor. https://gidadedektifi.com/sikayet/1359/ https://",0.0,0.9959335923194885,2,0.9959336
"Uzun yıllardır fındıklı barlarıyla bilinen Tadelle markasıyla son dönemde üretmeye başlanan Antep fıstıklı Sütlü Çikolata ürününü inceliyoruz.
%12 oranında Antep fıstığı içeren ürünün tek paketinde 24,4 gr ilave şeker yani yaklaşık 12 küp şeker bulunuyor.",0.8745124936103821,0.12548749148845673,1,0.8745125
"Ankara'daki Atatürk Orman Çiftliği Süt Fabrikası'nda üretilen sade dondurma içeriğinde;
Pastörize süt,
Sofra şekeri,
Süt tozu,
Pastörize süt kreması,
Vanilya aroma vericisi ile
Guar gum,
Sodyum Aljinat,
Locust Bean Gum gibi kıvam arttırıcılar bulunuyor. https://",0.9982120990753174,0.0,1,0.9982121
"Metro mağazalarında son tüketim tarihi yaklaşan temel gıda maddelerine indirimler yapılmaya başladı.
Son tüketim tarihi yaklaşan ürünler ""tarihi dolmadan tüketelim"" ifadelerinin yer aldığı ayrı bir reyonda indirimli olarak satışa sunuluyor. https://",0.0,0.9978929162025452,2,0.9978929
"Tamek ile özdeşleşen nostaljik şişelerde yeniden satılmaya başlanan bu ürün Tamek tarafından üretilmiyor!
Ürünün gıda işletmecisi olarak Tamek gözüküyor olsa da, ürün Sakarya'da faaliyet gösteren Oğuz Gıda tarafından üretiliyor.
Peki ya neden? @tamek https://",0.0,0.9979584813117981,2,0.9979585
"File mağazasında kg fiyatı 235₺'ye satılan sarımsağın markete gelişinin 45₺ olduğu görülüyor.
Yani sarımsağın fiyatı üreticiden tüketiciye gelene kadar 5 kat artıyor. Firmalar vergiden ""kaçınmak"" için bunu yaptıklarını belirtiyor. https:// @HMBakanligi @ticaret",0.0,0.9978228807449341,2,0.9978229
Röportaj Adam Röportaj Adam @RoportajAdam Takip et Takip et,0.970494270324707,0.02950575388967991,1,0.9704943
"Gıda Dedektifi Mobil uygulamasına ahmetaslan tarafından gönderilen şikayette; ""Jucy Şeftali güncel tarihli meyve suyu içinden çıkana bakar mısınız?"" ifadeleri yer alıyor.
Ürün içinden garip bir cisim çıktığı görülüyor. https://gidadedektifi.com/sikayet/1403 https://",0.0,0.997164249420166,2,0.99716425
"Pegasus'un iç hat uçuşlarında 180 ₺ fiyatla kahve diye satışa sunduğu bu ürün içeriğinde;
Kahve beyazlatıcısı,
Köpük yapıcı karışım,
Glikoz şurubu,
Tam hidrojenize bitkisel yağ,
Emülgatör,
Stabilizör,
Renklendirici ile Cappuccino aroma vericisi bulunuyor.
https://gidadedektifi.com/status/2329",0.9979153275489807,0.0,1,0.9979153
"Yine A101, yine skandal!
Bu firmaya kimse dur demeyecek mi?
Bursa'nın Yıldırım ilçesindeki A101 mağazasında son tüketim tarihleri geçmiş bütün piliçlerin indirimli olarak satıldığı görülüyor.
Bunları birileri alıp, tüketmiş olabilir.
@TCTarim
 
@Hastavuk",0.0,0.9978928565979004,2,0.99789286
"Premium dondurma görünümünde Carte D’or markasıyla satılan bitkisel yağlı sütlü buz ürünlerinden birini daha inceleyeceğiz: Carte D’or Selection Karamel Kurabiye.
Ürün 60 gr'lık tek porsiyonda 15 gr ilave şeker yani yaklaşık 7 küp şeker içeriyor.",0.997843861579895,0.0,1,0.99784386
"Tüketmeden önce dikkat edin: Çay firmaları bergamot aromasını standart yaptı!
""Karadeniz"" veya ""Geleneksel Karadeniz"" ismiyle satılan bu çaylarda yapay bergamot aroması kullanılıyor.
Neden bu çaylara yapay aromalar ekleniyor? https:// @Dogadan_Cay @doguscay",0.0,0.9977482557296753,2,0.99774826
"Büyük gıda kartelleri nerdeyse her restoranın, lokantanın, kafenin mutfağındalar!
Konya'da bir sokakta bir restoranın mutfak deposuna kaldırılmayı bekleyen bu kutuların içinde yeni nesil margarinler yani bitkisel susuz yağ var.
https://gidadedektifi.com/status/2344",0.14863209426403046,0.8513678908348083,2,0.8513679
"Yine A101, yine skandal!
Bu firmaya kimse dur demeyecek mi?
Bursa'nın Yıldırım ilçesindeki A101 mağazasında son tüketim tarihleri geçmiş bütün piliçlerin indirimli olarak satıldığı görülüyor.
Bunları birileri alıp, tüketmiş olabilir. @TCTarim @Hastavuk",0.0,0.9978928565979004,2,0.99789286
"Hindistan'da çekilen videoda Türkiye'den ithal ürünlerin protesto edildiği görüldü.
Videoda Türkiye'nin Pakistan'a verdiği destek sebebiyle ""Made in Türkiye"" yazılı ürünlerin tezgahlardan kaldırıldığı ve Türkiye ifadelerinin karalandığı anlar kaydedildi. https://",0.0,0.9975821375846863,2,0.99758214
"Bravo Fenerbahçe Beko.
Bu şampiyonluk size çok yakıştı!
@FBBasketbol",0.0,0.9919313788414001,2,0.9919314
"Tarım ve Orman Bakanlığı ekipleri Şanlıurfa'da av yasağı döneminde avlanan 1,5 ton sazan balığı tespit etti.
Kaçak avlanan kişiye 37 bin 700₺ idari para cezası verilirken insan sağlığına uygun olmadığı tespit edilen balıkların imha edildiği duyuruldu. https://",0.0,0.9980781078338623,2,0.9980781
"Sabri Ülker Vakfı sponsorluğunda palm yağını övme komitesi (!) çalışmalarına tüm samimiyetsizliği ve yüzsüzlüğüyle devam ediyor.
Utanmıyorlar.
Sizi aptal yerine koyanlara ve sponsorlarından aldıkları paralarla algı yapan bu sözde uzmanların oyununa gelmeyin.
@iletisim
 
@TCTarim",0.0,0.9978930950164795,2,0.9978931
ZAM Haber ZAM Haber @ZamHaberAjans Takip et Takip et Yeni Nesil Dijital Medya | Haberlere #ZamGeldi | İş Birliği ve İhbar için DM,0.9937989115715027,0.0,1,0.9937989
"Eti Lifalif Kuruyemişli Yulaf Bar içeriğinde palm yağı ve türevleri yer almazken, ayçiçek, zeytinyağı ve tereyağı bulunuyor.
Ürün içeriğinde sırasıyla;
%36 oranında yulaf ezmesi,
%17,3 oranında yer fıstığı,
%9,1 oranında fındık,
%4 oranında badem bulunuyor.",0.9961062669754028,0.0,1,0.99610627
"Ayrıca ""Geleneksel Karadeniz"" ismiyle satışa sunulan ve yerli çay algısı yapan bu çayın yerli ve ithal çay karışımı olduğunu belirtelim.
Ayrıca üründeki yerli çay oranının bilinmediğini ve ithal çayın menşe ülkesinin beyan edilmediğini söyleyelim.
@Dogadan_Cay
@TCTarim",0.0,0.9979584813117981,2,0.9979585
"Tadelle’nin küp gofret formunda piyasaya sürdüğü ve 200 gr’lık paketlerde satılan bitter çikolatalı çeşidini inceleyeceğiz.
Sagra tarafından Ordu’daki tesislerde üretilen ürün 40 gr'lık tek porsiyonda 17,2 gr ilave şeker yani yaklaşık 8 küp şeker içeriyor.",0.9971619844436646,0.0,1,0.997162
"Coca Cola Türkiye tarafından üretilerek Cappy markasıyla satılan %100 Elma suyunun içinden tanımlanamayan bir cisim çıktı.
Sosyal medyada ""Cappy canavarı"" olarak bilinen bu ve benzeri cisimler Cappy ürünlerinden çıkmasıyla biliniyor.
https://gidadedektifi.com/status/2340",0.9977673888206482,0.0,1,0.9977674
Dr.Fatih ALAGÖZ Dr.Fatih ALAGÖZ @fatihalagoz01 Takip et Takip et,0.970494270324707,0.02950575388967991,1,0.9704943
"Metro mağazalarında son tüketim tarihi yaklaşan temel gıda maddelerine indirimler yapılmaya başladı.
Son tüketim tarihi yaklaşan ürünler ""tarihi dolmadan tüketelim"" ifadelerinin yer aldığı ayrı bir reyonda indirimli olarak satışa sunuluyor.
https://gidadedektifi.com/status/2318",0.0,0.9978229403495789,2,0.99782294
"Tüketmeden önce dikkat edin: Çay firmaları bergamot aromasını standart yaptı!
""Karadeniz"" veya ""Geleneksel Karadeniz"" ismiyle satılan bu çaylarda yapay bergamot aroması kullanılıyor.
Neden bu çaylara yapay aromalar ekleniyor?
https://gidadedektifi.com/status/2341
@Dogadan_Cay
 
@doguscay",0.0,0.9976682066917419,2,0.9976682
"Gıda Dedektifi Mobil uygulamasına zehrabetul tarafından gönderilen şikayette; ""İstanbul Pendik'teki Bim markette tüketim tarihi geçmiş Obsesso markalı sütlü kahveleri indirimli şekilde insanlara satmaya çalışıyorlar"" ifadeleri yer alıyor. https:// @bimturkiye",0.0,0.9977482557296753,2,0.99774826
"Gıda Dedektifi Mobil uygulamasına zehrabetul tarafından gönderilen şikayette; ""İstanbul Pendik'teki Bim markette tüketim tarihi geçmiş Obsesso markalı sütlü kahveleri indirimli şekilde insanlara satmaya çalışıyorlar"" ifadeleri yer alıyor.
https://gidadedektifi.com/sikayet/1423
@bimturkiye",0.0,0.9976682066917419,2,0.9976682
"Meyve suyu değil; meyve nektarı.
Cappy canavarı değil,
Jucy canavarı!",0.01070262398570776,0.9892973899841309,2,0.9892974
"Dondurma değil,
Bitkisel yağlı sütlü buz!
Algida markasıyla dondurma görünümünde satılan bu üründe ilk 3 sırada;
Su,
Sofra şekeri ve
Palm yağı ve hindistan cevizi yağı var.
Ürün ayrıca çeşitli katkı maddeleri ve içeriği bilinmeyen aroma vericiler içeriyor.
https://gidadedektifi.com/status/2387",0.9981042742729187,0.0,1,0.9981043
"Türkiye'de üretilerek Almanya ve Çek Cumhuriyeti'ne ihraç edilen dubai çikolatası içeriğinde güvenli limitlerin 7 katı oranında aflatoksin tespit edildi.
RASFF'ten yapılan duyuruya göre ürünler piyasadan toplatılırken, marka bilgisi kamuoyuna açıklanmadı.
https://gidadedektifi.com/status/2345",0.9977669715881348,0.0,1,0.997767
"Geçen hafta Türkiye'den Avrupa Birliği ülkelerine ihraç edilmek istenen fakat yüksek pestisit sebebiyle sınırdan dönen, toplatılan veya iade edilen ürünler:
Organik kuru incir
Kuru incir
Taze biber
Kuru kayısı
Organik susam
Fındık
Kekik
Armut
Helva
https://gidadedektifi.com/status/2367",0.0,0.9981327652931213,2,0.99813277
"Palm yağı ve türevlerinin yanı sıra, yapay herhangi bir bileşen de içermeyen Züber Noutos Kajun Baharatlı Nohut Cipsi'ni inceleyeceğiz.
Ürün içeriğinde %58 oranında nohut unu bulunurken, aroma arttırıcı katkı maddeleri de yer almıyor. #Sponsorluİçerik",0.997982382774353,0.0,1,0.9979824
"Hemen Cappy canavarı da geldi.
Cappy Atom ismiyle satışa sunulan karışık meyve nektarından garip bir cisim çıktığı görülüyor. Bu ürünlerin üretim süreçleri gerçekten denetleniyor mu?
@CappyTR
 
@TCTarim",0.09494318068027496,0.9050568342208862,2,0.90505683
"İzmir'de faaliyet gösteren Öncü markalı döner restoranında sabah saatlerinde güneşin altında mevzuata aykırı olarak bekleyen ayranlar böyle görüntülendi.
Soğuk zinciri bozulmuş bu ayranlar muhtemelen sonrasında soğutuldu ve tüketicilere servis edildi. https://",0.0,0.9977481365203857,2,0.99774814
"Gurumen markasıyla 200 gr'lık paketlerde satışa sunulan Amerikan Salatası içeriğinde;
Mayonez aroma vericisi,
Hardal aroma vericisi,
Sarımsak aroma vericisi ile çeşitli katkı maddeleri bulunuyor. Üründe ayrıca renklendirici olarak beta karoten yer alıyor.
https://gidadedektifi.com/status/2316",0.9980452656745911,0.0,1,0.99804527
