temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
"Islam Dulatov, Instagramdan gelen Messi mi Ronaldo mu sorusuna",0.9566916227340698,0.04330833628773689,1,0.9566916
kartı yanıyor!,0.12434842437505722,0.8756515383720398,2,0.87565154
Alex Pereira ve Diego Lopes bir arada,0.03040153905749321,0.9695984721183777,2,0.9695985
Alandayız!,0.5298662185668945,0.47013381123542786,1,0.5298662
Fighting Nerds şimdilik UFC'de 17-0,0.9665699005126953,0.03343012183904648,1,0.9665699
",",0.5298662185668945,0.47013381123542786,1,0.5298662
Mauricio Ruffy’nin nakavtına bu açıdan bakalım,0.9667070508003235,0.03329288959503174,1,0.96670705
11 beyzbol oyuncusu,0.8902250528335571,0.10977490246295929,1,0.89022505
Alex Pereira'nın,0.06997907161712646,0.9300209283828735,2,0.9300209
BİR NAKAVT DAHA!,0.9566001892089844,0.043399836868047714,1,0.9566002
"Dana White, UFC'nin Rusya'ya dönmesi için  Donald Trump ve Vladimir Putin'in ""önce bir şeyleri çözmeleri"" gerektiğini söylüyor.",0.02567022293806076,0.9743298292160034,2,0.9743298
Colby Covington ve Robert Whittaker Alex Pereira'nın kazanacağını düşünüyor.,0.030435098335146904,0.9695648550987244,2,0.96956486
"Colby Thicknesse ve Aleksandre Topuria yüzleşmesi.

Thicknesse'nin köşesinde Volkanovski, Alekaandre'nin köşesinde ise Ilia Topuria olacak.",0.014309404417872429,0.9856905937194824,2,0.9856906
"Tabiki UFC bahisleri, biraz İbo Aslan ve goy goy!",0.03041941672563553,0.9695805311203003,2,0.96958053
Daniel Cormier'in 2025 yılında görmek istediği rövanşlar:,0.03750307485461235,0.9624969363212585,2,0.96249694
"GFL Tony Ferguson vs. Dilon Danis maçını resmi olarak açıkladı.

Tarih ve lokasyon ilerleyen günlerde açıklanacak",0.01566576212644577,0.9843342304229736,2,0.98433423
öncesi Diego Lopes,0.0488182008266449,0.9511818289756775,2,0.9511818
6 boksör (Jake Paul dahil),0.12369859963655472,0.8763014078140259,2,0.8763014
UFC Europe İbo Aslan paylaşmaya devam ediyor!,0.025883691385388374,0.974116325378418,2,0.9741163
Leon Edwards'ın,0.8901320099830627,0.10986795276403427,1,0.890132
Cody Gibson,0.8902310132980347,0.10976895689964294,1,0.890231
"Nasrat Haqparast ayrık kararla (29-28, 28-29, 29-28) Esteban Ribovics karşısında galibiyete ulaşıyor!

Sırada yan ana maç var!

Cody Brundage",0.9899897575378418,0.010010303929448128,1,0.98998976
Alt kart bar kavgasıyla başladı,0.9565996527671814,0.043400365859270096,1,0.95659965
"Melquizael Costa, Fili'yi ilk rauntta giyotin ile bitirdi.",0.9665934443473816,0.03340649977326393,1,0.96659344
Link:,0.5298662185668945,0.47013381123542786,1,0.5298662
"Alex Pereira'nın rakiplerine karşı kafes içerisinde geçirdiği zaman.

via:",0.03747598081827164,0.9625240564346313,2,0.96252406
Şampiyon Dricus Du Plessis basın konferansına böyle geldi,0.025595013052225113,0.9744049906730652,2,0.974405
Shavkat sakatlık yüzünden kemer maçına çıkamıyor.,0.9666876196861267,0.03331240639090538,1,0.9666876
Alex Pereira ve Ilia Topuria,0.037461865693330765,0.9625381231307983,2,0.9625381
"Alt kartın üçüncü maçında Jasmine Jasudavicius, ortak kararla (30-27, 30-27, 30-27) galibiyete ulaşıyor. Dominasyon.",0.9883602261543274,0.01163981482386589,1,0.9883602
"Henry Cejudo’nun yüzleşmelerde yaptıkları.

Bakalım Triple C bu hafta neler planlıyor",0.04950801655650139,0.9504919648170471,2,0.95049196
Meksika: 20,0.5298662185668945,0.47013381123542786,1,0.5298662
"UFC Dövüşçüsü Diana Belbita: ""Yeni bir lanetimiz var. Nina Drama Lanenti.""",0.02559743821620941,0.9744026064872742,2,0.9744026
"İbo Aslan'ın kafese gelişi.

via:",0.2620465159416199,0.7379535436630249,2,0.73795354
de rakibi kim olmalı?,0.9567005634307861,0.04329943656921387,1,0.95670056
"İbo Aslan: ""En sevdiğim dövüş Conor-Khabib maçı.

Bütün dünyanın Müslüman aleminin beklediği bir maçtı. Çok şükür Khabib kazandı bütün Müslüman alemini gururlandırdı.""

via: take_hiq",0.011338381096720695,0.9886616468429565,2,0.98866165
"Sean Strickland: ""Khamzat Chimaev hayranlarını coinle dolandırdı. Aynı adamlar banada teklifte bulundu. Tonla para verdiler. S*ktirin gidin hayranlarımı dolandırmayacağım dedim.""",0.030426159501075745,0.9695737957954407,2,0.9695738
Dana White'dan İbo Aslan paylaşımı.,0.04882531985640526,0.9511746764183044,2,0.9511747
Topuria tüy siklet kemerini boşa çıkartarak hafif siklete yükseldi.,0.025622740387916565,0.9743772149085999,2,0.9743772
"Anthony Hernandez, orta siklette Chris Widema'a ait en çok takedown alma (44) rekorunu kırmayı başardı.",0.025622431188821793,0.9743775725364685,2,0.9743776
"kartında Roman Dolidze’ye karşı kaybetmesinden sonra üzüntüsünü paylaştı

""Hayat bazen size, kalbinizi ve sahip olduğunuz her şeyi verdiğinizde bile, yine de yetersiz kaldığınızı gösterir.""",0.7657495737075806,0.23425042629241943,1,0.7657496
Sizce Pantoja’dan kemeri kim alabilir?,0.5626247525215149,0.4373752772808075,1,0.56262475
kartına 1-10 arası kaç puan verirsiniz?,0.025989260524511337,0.9740107655525208,2,0.97401077
"Sean Strickland
Weili Zhang",0.49863988161087036,0.5013601183891296,2,0.5013601
Surprise! King is back,0.12400422990322113,0.8759958148002625,2,0.8759958
İbo Aslan'ın dövüştüğü UFC Seattle kartında iki isim karttan çekildi. Ana kartta iki dövüşçünün hâlâ rakibi yok.,0.5694387555122375,0.4305613040924072,1,0.56943876
Yayın sonu uwufufu!,0.07002981752157211,0.9299702048301697,2,0.9299702
"Yan ana maçta Lom-Ali Eskiev ikinci rauntta Wanderley Junior’ı teknik nakavtla yeniyor.

Sırada dövüşçümüz Kerim Engizek’in maçı var!",0.9892354011535645,0.010764612816274166,1,0.9892354
"deki nakavtıyla Fighting Nerds UFC'de toplamda 18-0 oldular ve bu 18 galibiyetin 12 tanesi bitiriş. Ayrıca 11 tanede bonus almayı başardılar. Sizce bu adamları kim durduracak?

Caio Borralho 7-0 (1 KO, 1 Sub)
Mauricio Ruffy 3-0 (2 KO)
Carlos Prates",0.9892042875289917,0.010795695707201958,1,0.9892043
kartında strawweight kemeri için Zhang Weili'ye karşı mücadele edecek!,0.3346002399921417,0.6653997302055359,2,0.66539973
Team Pereira'da moraller yerinde.,0.5298662185668945,0.47013381123542786,1,0.5298662
Rusya: 26,0.5298662185668945,0.47013381123542786,1,0.5298662
günü!,0.5298662185668945,0.47013381123542786,1,0.5298662
4 maç 3 bitiriş oldu,0.9566354155540466,0.043364573270082474,1,0.9566354
Brezilya: 113,0.5298662185668945,0.47013381123542786,1,0.5298662
Muhtemelen gecenin fotoğrafı,0.04903744161128998,0.9509626030921936,2,0.9509626
Bu haftasonu,0.890234112739563,0.1097659096121788,1,0.8902341
"Michael Venom Page’in paylaşımı

“Korsan hayatı”",0.04884133115410805,0.9511586427688599,2,0.95115864
"kart değerlendirmesi, bahis oranları ve tercihlerimiz ve biraz",0.23061780631542206,0.7693821787834167,2,0.7693822
kartı için açıklanan maçlar!,0.04888853803277016,0.9511114358901978,2,0.95111144
Gregory “Obama” Rodrigues mekanda!,0.5298662185668945,0.47013381123542786,1,0.5298662
"kartı!

Leon Edwards",0.937853991985321,0.062146030366420746,1,0.937854
"Khamzat Chimaev: ""B*k gibi dövüştü.""",0.04882150515913963,0.9511785507202148,2,0.95117855
Thiago Santos,0.8902586102485657,0.10974143445491791,1,0.8902586
Mairon Santos’un galibiyetine gelen bazı yorumlar,0.9566757082939148,0.04332426190376282,1,0.9566757
Julian Marquez,0.9378612637519836,0.06213873624801636,1,0.93786126
O günden sonra toplam 14,0.048935577273368835,0.9510644674301147,2,0.95106447
EKİP ARKADAŞI ARIYORUZ!,0.5298662185668945,0.47013381123542786,1,0.5298662
Dan Hooker'ın,0.12381265312433243,0.8761873841285706,2,0.8761874
Dustin Poirier'in hacklenen hesabından yapılan paylaşım,0.07014545053243637,0.9298545718193054,2,0.9298546
"Justin Gaethje,",0.07002666592597961,0.9299733638763428,2,0.92997336
Conor McGregor Beyaz Saray'da kürsüde.,0.9566901922225952,0.04330985248088837,1,0.9566902
"| Alex Pereira, geçen Ağustos ayında",0.0375516302883625,0.9624483585357666,2,0.96244836
"Dağıstan'dan çıkan üçüncü UFC şampiyonu,",0.030467571690678596,0.9695324301719666,2,0.96953243
kartını izleyenler arasında Jamahal Hill ve şampiyon Merab Dvalishvili var!,0.11775413900613785,0.8822458982467651,2,0.8822459
Bu oluşumda emek göstermiş olan herkese ve tabi ki değerli takipçilerimize çok,0.030447809025645256,0.969552218914032,2,0.9695522
"30-27
30-27
30-27",0.5298662185668945,0.47013381123542786,1,0.5298662
Arman sırtındaki sakatlık için Nina'yı suçluyor,0.049500592052936554,0.950499415397644,2,0.9504994
#UFCMexico,0.5298662185668945,0.47013381123542786,1,0.5298662
BAŞVURU YAPACAK ARKADAŞLAR LÜTFEN MAİLLERİNİZİ KONTROL EDİN. EN GEÇ BİR HAFTA İÇERİSİNDE GERİ DÖNÜŞ YAPACAĞIZ.,0.02212878130376339,0.9778711795806885,2,0.9778712
Sizin aklınıza gelen sikletlerin kaderini değiştiren başka olaylar var mı?,0.9665913581848145,0.03340863808989525,1,0.96659136
Craig Jones,0.07003121823072433,0.9299688339233398,2,0.92996883
Tam Halini İzlemek İçin:,0.12375141680240631,0.8762485980987549,2,0.8762486
Şampiyon Islam Makhachev'in UFC kemeri Mahaçkale'deki Dağıstan Spor Müzesi'nde sergileniyor.,0.16260725259780884,0.8373927474021912,2,0.83739275
"Ion Cutelaba kafese gelişi.

via:",0.030512137338519096,0.9694879055023193,2,0.9694879
"'de ardından Ekim ayında Abu Dabi'de dövüşmek istiyorum. ve 2026'da kemer için dövüşmek istiyorum.""",0.019465405493974686,0.9805346131324768,2,0.9805346
İbo Aslan’ın instagram paylaşımı,0.04916272312402725,0.950837254524231,2,0.95083725
de Israel Adesanya ve Alex Pereira.,0.0487968884408474,0.9512031078338623,2,0.9512031
@ESPNPlus,0.5298662185668945,0.47013381123542786,1,0.5298662
#UFCKansasCity,0.5298662185668945,0.47013381123542786,1,0.5298662
Tatiana Suarez,0.9379066228866577,0.06209338456392288,1,0.9379066
üzerinden yayınlamaya başladı. Herkese keyifli dinlemeler.,0.07003695517778397,0.9299630522727966,2,0.92996305
Adesanya KO ile Alex Pereira'nın kazanacağını söyledi.,0.025602295994758606,0.9743976593017578,2,0.97439766
kartında karara giden bir maç daha,0.6290273070335388,0.3709726929664612,1,0.6290273
"Dana White'a Merab Dvalishvili ve Sean O'Malley rövanşı soruldu:

""Birbirleriyle dövüşmek istiyorlar ve bence insanlar bunu görmek istiyor.""",0.015657352283596992,0.984342634677887,2,0.98434263
5 - Steve Garcia,0.8902611136436462,0.10973891615867615,1,0.8902611
"kartının açılış maçını Andre Petroski ortak kararla (29-28, 29-28, 29-28) kazanıyor.",0.9861025810241699,0.013897377997636795,1,0.9861026
#OKTAGON66,0.5298662185668945,0.47013381123542786,1,0.5298662
Iasmin Lucindo: 23 yaşındaki genç dövüşçü hızlı bir yükseliş içinde. 17-5'lik karnesinde 8 nakavt ve 3 pes ettirme bulunuyor.,0.21098093688488007,0.7890190482139587,2,0.78901905
İbo Aslan antrenmanlara geri döndü.,0.03748336806893349,0.9625166654586792,2,0.96251667
TONIGHT,0.5298662185668945,0.47013381123542786,1,0.5298662
ü konuşacağız.,0.8901160955429077,0.10988396406173706,1,0.8901161
"""Do you like Turkish POWER!?!""",0.8902738690376282,0.10972613841295242,1,0.89027387
"deki nakavt anı seyirci kamerasından.

UFC tarihindeki 16. Wheel Kick KO.",0.6491650342941284,0.3508349657058716,1,0.64916503
Open Workoutlar yapıldı.,0.5298662185668945,0.47013381123542786,1,0.5298662
"Spiker Dana White'a ""Joe Rogan"" diyor.",0.070001021027565,0.9299989938735962,2,0.929999
"Sizce Fiziev, Justin Gaethje'den rövanşı alabilecek mi?",0.037620577961206436,0.9623794555664062,2,0.96237946
"Paddy Pimblett: ""Ilia'nın Islam'la dövüştüğünü görmek istemiyorum. O kemeri sadece bir kez savundu.

Hemen siklet atlayıp gidecek kadar büyük bir yıldız değil, o McGregor değil.""",0.012219076976180077,0.9877809286117554,2,0.9877809
"Şampiyon Magomed Ankalaev, X hesabını hiç olmadığı kadar aktif kullanıyor.",0.02558467537164688,0.9744153022766113,2,0.9744153
Almabayev'in gözünün son hali!,0.07005306333303452,0.9299468994140625,2,0.9299469
4 kere dövüşüp birbirini nakavt ettikten sonra erkekler!,0.9565491676330566,0.04345084726810455,1,0.95654917
Henry Cejudo gözüne parmak gelmesinin ardından oturunca taraftarlar yuhalamaya başladı,0.9772118330001831,0.022788114845752716,1,0.97721183
4 - Alex Pereira,0.06997019052505493,0.9300298094749451,2,0.9300298
Geç kalma sebebimiz,0.12395767122507095,0.8760423064231873,2,0.8760423
'daki Sean Brady ile yapacağı maç öncesi ciddi bir staf enfeksiyonu olduğu söyleniyor,0.017416616901755333,0.9825834035873413,2,0.9825834
"Dan Hooker’ın çekilmesinin ardından Rafael Fiziev, Justin Geathje ile rövanş maçını istiyor!",0.019456377252936363,0.9805436730384827,2,0.9805437
Kevin Holland,0.9378989338874817,0.062101081013679504,1,0.93789893
Aktiflik.,0.5298662185668945,0.47013381123542786,1,0.5298662
"2018 yılında UFC başlangıç maçında Paul Craig'e karşı önde götürdüğü karşılaşmayı 1 saniye kala pes ederek kaybeden Ankalaev o yıllarda emekli olmayı düşünmüştü: 

""UFC'deki en kötü yenilgilerden birini aldım, bu yüzden emekli olmayı düşündüm.""",0.0,0.990081250667572,2,0.99008125
Alex Pereira ve Mark Zuckerberg,0.06997019052505493,0.9300298094749451,2,0.9300298
2013 yılında Shara Magomedov hakem maçı durdurmuşken rakibine vuruyor ve kafesin içi karıyor.,0.02567441202700138,0.9743255972862244,2,0.9743256
Conor McGregor'dan Lvbel C5'li story paylaşımı,0.5064197182655334,0.49358025193214417,1,0.5064197
kartından sonra OLASI eşleşmeler,0.9666278958320618,0.03337211161851883,1,0.9666279
"""No Chama""",0.5298662185668945,0.47013381123542786,1,0.5298662
And Neeeew!!!,0.5298662185668945,0.47013381123542786,1,0.5298662
@viperoffline,0.5298662185668945,0.47013381123542786,1,0.5298662
Haftaya,0.5298662185668945,0.47013381123542786,1,0.5298662
resmi posteri yayınlandı.,0.07008519023656845,0.9299148321151733,2,0.92991483
"Sean Strickland'in koçu Eric Nicksick, Strickland'ın Avustralya'ya gitmeden birkaç hafta önce staph enfeksiyonu geçirdiğini doğruladı.",0.01734636165201664,0.9826536178588867,2,0.9826536
"İbo Aslan: ""Ankalaev benim arkadaşım, kardeşim. O yüzden Pereira ile dövüşmeyi tercih ederim.""",0.019489368423819542,0.9805106520652771,2,0.98051065
Ibo Aslan is BACK at,0.048840440809726715,0.9511595368385315,2,0.95115954
Alex Pereira gözlerini ayırmıyor,0.06997019052505493,0.9300298094749451,2,0.9300298
İbo Aslan'ın yüzleşmesi yakın çekim.,0.3333674967288971,0.6666324734687805,2,0.6666325
"Geçen hafta 5/5 yapmıştık. Bekleriz.

w/",0.07032402604818344,0.9296759963035583,2,0.929676
Tatiana Suarez’in dizinin son hali,0.6267679333686829,0.37323203682899475,1,0.62676793
Tatiana Suarez’in dizindeki açılma,0.9378683567047119,0.0621316097676754,1,0.93786836
Kevin Vallejos UFC başlangıcında Seung Woo Choi’yi ilk rauntta nakavt ediyor.,0.7274748086929321,0.2725251615047455,1,0.7274748
"Henry Cejudo, dün gece Song Yadong ile yaptığı dövüşün ardından gözünün durumunu paylaştı.",0.015771541744470596,0.9842284917831421,2,0.9842285
Canlı prodüksiyonu tekrar harika hale getirmek.,0.03768739849328995,0.9623125791549683,2,0.9623126
Ruffy'nin nakavtından sonra Green hareketsiz bir şekilde yerde yatıyor.,0.26851528882980347,0.7314847707748413,2,0.7314848
Top Dog 33'te hakem kendisinden şikayetçi olan bir dövüşçüye vurdu,0.03748398274183273,0.9625160694122314,2,0.96251607
kartında dövüşüyor!,0.8903048038482666,0.10969526320695877,1,0.8903048
"Eric Nicksick, Sean Strickland'ı alenen eleştirerek hata yaptığını söyledi.

""Geriye dönüp baktığımda, bir hata yaptım. Gerçek niyetim onu kamuoyu önünde motive etmeye çalışmaktı. Bunu yanlış şekilde yaptım.""",0.014277606271207333,0.9857223629951477,2,0.98572236
"Beterbiev vs. Bivol 2 için yurtdışında açılan bahis oranları.

Arthur Beterbiev 1.81
Dmitri Bivol 2.12",0.5228120684623718,0.4771879017353058,1,0.52281207
#SeninleyizKaanOfli,0.5298662185668945,0.47013381123542786,1,0.5298662
kartının ana maçında karşı karşıya gelecek.,0.9662867784500122,0.033713262528181076,1,0.9662868
SÖYLENTİ,0.5298662185668945,0.47013381123542786,1,0.5298662
Alex Pereira vs. Magomed Ankalaev dövüşü için Türk bahis sitelerinde tek maç bahis açıldı.,0.012155475094914436,0.9878445267677307,2,0.9878445
"Shavkat yerine JDM,",0.890156626701355,0.10984340310096741,1,0.8901566
UFC Avrupa hesabından yeni bir İbo Aslan paylaşımı!,0.02208743803203106,0.9779125452041626,2,0.97791255
"Shara Bullet: ""Kafeste sadece %30'umla dövüştüm. Tüm MMA kariyerimdeki en kötü performansımdı. Bağırsaklarımda sorun vardı, mide bulantısı hissediyordum ve kafese kusmaktan korkuyordum.""

via: Ushatayka",0.02210814319550991,0.9778918623924255,2,0.97789186
"Ana kartın ikinci maçında yenilgisiz Hyder Amil ortak kararla (29-28, 28-29, 29-28) kazanıyor! 11-0",0.9873396754264832,0.012660312466323376,1,0.9873397
Sizce sıradaki rakibi kim olmalı?,0.9730091094970703,0.026990892365574837,1,0.9730091
"Marvin Vettori,",0.8902645707130432,0.10973545163869858,1,0.8902646
yi birlikte takip ediyor.,0.07004720717668533,0.9299527406692505,2,0.92995274
UFC FightPass (03.00 itibarıyla,0.07005791366100311,0.9299420714378357,2,0.9299421
Choi son 6 maçının 5’ini kaybetti. Adaya veda etme vakti geldi gibi.,0.048846080899238586,0.9511539340019226,2,0.95115393
Jean Silva’nın kafa dövmesi,0.07006091624498367,0.9299390316009521,2,0.92993903
Avustralya: 20,0.5298662185668945,0.47013381123542786,1,0.5298662
26 Nisan'da Ülker Arena'da gerçekleştirilecek yeni bir MMA organizasyonu açıklandı.,0.025584885850548744,0.974415123462677,2,0.9744151
Marcos de Lima’nın kanında yasaklı madde bulunduğu için 1 sene boyunca uzaklaştırıldı.,0.037489697337150574,0.962510347366333,2,0.96251035
"10 yılda değişmeyen tek kişi ""Jon Jones""

via:",0.03751564398407936,0.9624843001365662,2,0.9624843
#UFC314,0.5298662185668945,0.47013381123542786,1,0.5298662
&,0.5298662185668945,0.47013381123542786,1,0.5298662
Nazım Sadykhov (,0.5298662185668945,0.47013381123542786,1,0.5298662
Zhang Weili Avutralya seyircisinin desteğini kazanmayı başardı,0.937911868095398,0.062088172882795334,1,0.93791187
MMA 101 projesine başladıktan sadece bir yıl sonra resmi bir şekilde UFC tarafından davet almak ve basın olarak Power Slap etkinliğinde yer almak bizim için inanılmaz bir kilometre taşı oldu.,0.0,0.9916422367095947,2,0.99164224
Da'Mon Blackshear,0.5298662185668945,0.47013381123542786,1,0.5298662
"Şampiyon Alex Pereira,",0.048802606761455536,0.9511973857879639,2,0.9511974
Dana White'ın yeni boks organizasyonuna dair planları:,0.030416954308748245,0.9695830345153809,2,0.96958303
"SuYoung You ortak kararla (30-27, 30-27, 30-27) kazanıyor. Dominasyon.

Sırada alt kartın ana maçı var!",0.9899954795837402,0.010004555806517601,1,0.9899955
'de iki kemer maçı var. Hangi ikili gece evine kemerle gider?,0.025725843384861946,0.9742741584777832,2,0.97427416
"Movsar Evloev, FW kemeri için Diego Lopes ile Alexander Volkanovski arasındaki maçın galibiyle dövüşeceğini söyledi.

Movsar ayrıca Ramazan ayı bitince Brian Ortega ile dövüşmeye de açık.",0.0,0.9900935292243958,2,0.9900935
#UFCLondon,0.5298662185668945,0.47013381123542786,1,0.5298662
Bu gece yaşananların kısa özeti:,0.07001939415931702,0.9299805760383606,2,0.9299806
"Djorden Santos ve Ozzy Diaz arasında geçen maçta toplamda 283 kayda değer vuruş gerçekleşti!

Ozzy Diaz bu karşılaşmayı ortak kararla (29-28,  29-28, 29-28) kazanıyor.

Siz bu karara katılıyor musunuz?",0.9912039041519165,0.0,1,0.9912039
"Colby Covington, boks ringi altında Jon Jones'u arıyor",0.03769919276237488,0.9623007774353027,2,0.9623008
"Khamzat Chimaev, Islam Makhachev'in siklet çıkması hakkında:

""Welter'de daha iyi dövüşürdü, benim fikrim bu.""

""Orta siklete bakarsak... Şimdilik burada kral benim""",0.1218438670039177,0.8781561851501465,2,0.8781562
"İbo Aslan, bu gece Ion Cutelaba ile karşılaşacak",0.025602873414754868,0.9743971824645996,2,0.9743972
Volkanovski ve Topuria,0.06998978555202484,0.930010199546814,2,0.9300102
"Julius Walker

Sizce gecenin maçı olmayı hakeden bir karşılaşma oldu mu?",0.5907657146453857,0.4092342257499695,1,0.5907657
"alt kart başlıyor!

Şu an için UFC FightPass üzerinden izleyebilirsiniz.

Saat 18.00’dan sonra",0.46987447142601013,0.5301254987716675,2,0.5301255
Bu karta 1-10 arası kaç puan verirsiniz?,0.02561597153544426,0.9743840098381042,2,0.974384
"Yan Xiaonan, Virna Jandiroba ile 13 Nisan'da",0.04894433915615082,0.9510557055473328,2,0.9510557
#FPI10,0.5298662185668945,0.47013381123542786,1,0.5298662
#UFC312,0.5298662185668945,0.47013381123542786,1,0.5298662
#PowerSlap,0.5298662185668945,0.47013381123542786,1,0.5298662
"JJ Aldrich ortak kararla (20-27, 30-27, 29-28) Andrea Lee karşısında galibiyete ulaşıyor",0.980412483215332,0.019587518647313118,1,0.9804125
'te Michael Morales ile dövüşecek!,0.048937976360321045,0.951062023639679,2,0.951062
Ruffy’nin nakavtında şöyle sıçradık yerimizden,0.8901808261871338,0.10981916636228561,1,0.8901808
Yakın zamanda Müslüman olan Michael Venom Page ilk  iftarını açtı.,0.01946745067834854,0.9805325865745544,2,0.9805326
"UFC Avrupa hesabı İbo Aslan paylaşmaya devam ediyor!

İbo Aslan’ın son maçı! 51 saniyede nakavt!",0.013202710077166557,0.9867972731590271,2,0.9867973
4 - Carlos Prates,0.9379054307937622,0.06209459900856018,1,0.93790543
Merab vs. Petr Yan,0.037508316338062286,0.9624916315078735,2,0.96249163
Dricus Du Plessis ve Sean Strickland arasındaki yüzleşme,0.025599094107747078,0.9744008779525757,2,0.9744009
Carlos Leal ilk rauntta Alex Morono’yu teknik nakavtla yeniyor!,0.8026626706123352,0.197337344288826,1,0.8026627
"Dağıstanlı şampiyonlar şimdiye kadar Brezilyalılara karşı toplam 14 defa kafese girdiler ve büyük üstünlük sağladılar:

Magomed Ankalaev (4-0):",0.015668071806430817,0.9843319058418274,2,0.9843319
Mauricio Ruffy'nin,0.9379066228866577,0.062093354761600494,1,0.9379066
Justin Gaethje nakavt olduktan sonra koçuTrevor Wittman'ın suratı değişiyor.,0.2918570041656494,0.7081430554389954,2,0.70814306
UFC'nin en şanssız ve en zorlu kemer yolculuklarından birisi.,0.9565654397010803,0.043434564024209976,1,0.95656544
’ün ana maçı için mekana geldiler.,0.7579429745674133,0.24205704033374786,1,0.757943
yayına başlayacak!,0.8902546167373657,0.10974542051553726,1,0.8902546
Bu akşam 21.30 Kaletka'da canlı yayındayız.,0.9730076789855957,0.02699233405292034,1,0.9730077
Dövüşçümüz İbo Aslan’ın maçı hakkında tahminleriniz neler?,0.980259120464325,0.019740844145417213,1,0.9802591
ABD: 224,0.5298662185668945,0.47013381123542786,1,0.5298662
"Tatiana Suarez artık yenilgisiz değil. 10-1.

Sırada ana maç var!

Dricus Du Plessis",0.7734187841415405,0.2265811711549759,1,0.7734188
Alexa Grasso vs. Natalia Silva eşleşmesi,0.048895128071308136,0.9511048793792725,2,0.9511049
ile Türkçe konuşuyor.,0.12410522997379303,0.8758947253227234,2,0.8758947
UFC Avrupa hesabından İbo Aslan paylaşımı,0.025594022125005722,0.9744059443473816,2,0.97440594
Jorge Masvidal Belgeseli Youtube Kanalımızda yayında. İyi Seyirler!,0.9772331714630127,0.02276681177318096,1,0.9772332
"Robbie Lawler, UFC Şöhretler Müzesine dahil edildi.",0.048834722489118576,0.9511653184890747,2,0.9511653
"Paddy Pimblett'in 2025 planları:

""Miami'de",0.04884558171033859,0.9511544704437256,2,0.9511545
için buluştu,0.12361837923526764,0.8763816356658936,2,0.87638164
"Merab Dvalishvili Dağıstanlı dövüşçüler hakkında:

""Dağıstanlılar gerçekten iyi dövüşçüler. Dövüş sanatlarında her zaman üstünler. Ama aynı zamanda sıradan insanlar, ilahi bir güç onlara yardım etmiyor.

Onlar sıradan sporcular ve diğerleri onları yenebilir, benim durumumda",0.06151338294148445,0.938486635684967,2,0.93848664
@calikemre,0.5298662185668945,0.47013381123542786,1,0.5298662
