temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
"Asist Analiz Asist Analiz @asistanaliz · @asistanaliz Serdal Adalı: ""İstanbul Yeni Havalimanı yakınlarında 100 dönümlük arazinin tahsisi için çok önemli bir yol kat etmiş bulunuyoruz. Bu arazinin kulübümüze tahsisi ile birlikte altyapı ile ilgili tesis ve antrenman sahalarının yapımına hemen başlamayı planlıyoruz."" 1 B 1 B 1 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 0:47 0:47 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Arda Güler: ""Portekiz ile oynayacağımız maç için biraz heyecanlıydım. Maçtan sonra Ronaldo’nun benimle konuşmasını umuyordum çünkü ona çok saygı duyuyorum. O gün, Marca bu manşeti bastı:

“ARDA, CRISTIANO’YA MEYDAN OKUYOR” 1 1 1 1 1 1 28 28 28 5 B 5 B 5 B",0.951591432094574,0.048408567905426025,1,0.95159143
"Asist Analiz Asist Analiz @asistanaliz · Manchester United taraftarları, oyunculardan kupayı evine getirmesini istiyor. 9 9 9 5 B 5 B 5 B",0.32421815395355225,0.6757819056510925,2,0.6757819
Asist Analiz Asist Analiz @asistanaliz · Tottenham Solanke ile finalin kapısını aralıyor. 0:05 / 1:01 TRT Spor TRT Spor TRT Spor 1 1 1 4 B 4 B 4 B,0.0,0.9918703436851501,2,0.99187034
Asist Analiz Asist Analiz @asistanaliz · Mason Mount'tan R2+  geliyor. 0:06 / 1:37 TRT Spor TRT Spor TRT Spor 17 17 17 5 B 5 B 5 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Arda Güler: ""Babam sadece bir Fenerbahçe taraftarı değildi, adeta Fenerbahçe’yle yaşıyordu. Hep, ‘Bizim damarlarımızdaki kan sarı-lacivert akar' derdi.

Babam sayesinde, doğduğum andan itibaren Fenerbahçeli’ydim. Neredeyse kelimenin tam anlamıyla."" 1 1 1 25 25 25 6 B 6 B 6 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mohamed Salah, Futbol Yazarları Derneği (FWA) tarafından 2025 Yılının Futbolcusu seçildi. 15 15 15 3 B 3 B 3 B",0.32421815395355225,0.6757819056510925,2,0.6757819
Asist Analiz gönderiyi yeniden yayınladı Asist Analiz Asist Analiz Asist Analiz Asist Analiz @asistanaliz · Türk futbol tarihinin en çok kupa kazanan başkanları. 212 212 212 281 281 281 9 B 9 B 9 B 782 B 782 B 782 B,0.32421815395355225,0.6757819056510925,2,0.6757819
Asist Analiz Asist Analiz @asistanaliz · Süper Lig'in 35. haftasında görev yapacak hakemler belli oldu.  Başakşehir-Fenerbahçe: Burak Pakkan  Trabzonspor-Galatasaray: Atilla Karaoğlan  Beşiktaş-Adana Demirspor: Çağdaş Altay 2 2 2 1 1 1 5 5 5 5 B 5 B 5 B,0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mikel Jauregizar çok rahat, çok profesyonel.

Çok uzaklardan muhteşem bir gol. 1:04 1:04 TRT Spor TRT Spor TRT Spor 1 1 1 8 8 8 5 B 5 B 5 B",0.0,0.9945345520973206,2,0.99453455
"Asist Analiz Asist Analiz @asistanaliz · Victor Osimhen: ""Kariyerimde şu ana kadar en çok keyif aldığım, en tutkulu ve hatta en şefkatli taraftarlara sahip kulüp Galatasaray."" 7 7 7 3 B 3 B 3 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mikel Jauregizar çok rahat, çok profesyonel.

Çok uzaklardan muhteşem bir gol. 0:05 / 1:10 TRT Spor TRT Spor TRT Spor 1 1 1 8 8 8 5 B 5 B 5 B",0.0,0.9945344924926758,2,0.9945345
"Asist Analiz Asist Analiz @asistanaliz · Beşiktaş Başkanı Serdal Adalı, taraftarlara üçlü çektirdi. AA SPOR AA SPOR AA SPOR 1 1 1 19 19 19 4 B 4 B 4 B",0.01586165651679039,0.9841383695602417,2,0.98413837
Asist Analiz Asist Analiz @asistanaliz · 2 yıl önce bugün: Kevin de Bruyne'nin Real Madrid'e attığı gol ve fileden gelen ses   0:30 0:30 Manchester City Manchester City Manchester City 6 6 6 5 5 5 831 831 831 114 B 114 B 114 B,0.9830548167228699,0.01694522053003311,1,0.9830548
"Asist Analiz Asist Analiz @asistanaliz · Amad Diallo & Höjlund işbirliğinde gol geldi.

Devamında da 'selfie' geldi. 0:00 / 1:16 TRT Spor TRT Spor TRT Spor 5 5 5 5 B 5 B 5 B",0.0,0.9938642978668213,2,0.9938643
"Asist Analiz Asist Analiz @asistanaliz · Athletic Bilbao taraftarları, yarı finalde mağlup olan takımlarını maç sonunda desteklemeye devam etti. 0:18 0:18 Yagüe Yagüe Yagüe 54 54 54 8 B 8 B 8 B",0.015861842781305313,0.9841381907463074,2,0.9841382
Asist Analiz Asist Analiz @asistanaliz · Tottenham Solanke ile finalin kapısını aralıyor. 0:57 0:57 TRT Spor TRT Spor TRT Spor 1 1 1 4 B 4 B 4 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Amad Diallo & Höjlund işbirliğinde gol geldi.

Devamında da 'selfie' geldi. 1:12 1:12 TRT Spor TRT Spor TRT Spor 5 5 5 5 B 5 B 5 B",0.0,0.9938642978668213,2,0.9938643
"Asist Analiz Asist Analiz @asistanaliz · Amad Diallo & Höjlund işbirliğinde gol geldi.

Devamında da 'selfie' geldi. 1:13 1:13 TRT Spor TRT Spor TRT Spor 5 5 5 5 B 5 B 5 B",0.0,0.9938642978668213,2,0.9938643
"Asist Analiz Asist Analiz @asistanaliz · Athletic Bilbao: Agirrezabala, Gorosabel, Nunez, Yeray, Yuri, Galarreta, Jaureguizar, Djalo, Berenguer, Unai Gomez, Maroan 2 2 2 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz ·  PSG, Mbappe'nin ayrıldığı sezon 3'te 3 yapmaya doğru koşuyor.  Mbappe ise sezonu kupasız tamamlamak üzere... 1 1 1 2 2 2 23 23 23 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mason Mount, Athletic Bilbao'nun ikramını geri çevirmiyor. 0:00 / 1:29 TRT Spor TRT Spor TRT Spor 22 22 22 8 B 8 B 8 B",0.0,0.9918703436851501,2,0.99187034
Asist Analiz gönderiyi yeniden yayınladı Asist Analiz Asist Analiz Asist Analiz Asist Analiz @asistanaliz · Türk futbol tarihinin en çok kupa kazanan başkanları. 212 212 212 281 281 281 9 B 9 B 9 B 781 B 781 B 781 B,0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Amad Diallo & Höjlund işbirliğinde gol geldi.

Devamında da 'selfie' geldi. TRT Spor TRT Spor TRT Spor 5 5 5 5 B 5 B 5 B",0.0,0.9938642978668213,2,0.9938643
"Asist Analiz Asist Analiz @asistanaliz · Rasmus Hojlund selfie sevinci hakkında: ""Amad o esnada kamerayı nasıl açacağını bulamadı."" 1 1 1 141 141 141 7 B 7 B 7 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Victor Osimhen: ""Türkiye'ye geldiğimden beri her şey harika gidiyor. İstanbul, dünyanın en iyi şehirlerinden biri. İnsanlara alıştım, özellikle Galatasaray taraftarlarına..."" (Galatasaray YouTube) 1 1 1 6 6 6 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 1:13 1:13 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
Asist Analiz Asist Analiz @asistanaliz · Dorgu 'Al da at' dedi. Garnacho atamadı. 0:05 / 0:51 TRT Spor TRT Spor TRT Spor 5 5 5 6 B 6 B 6 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Bodo/Glimt taraftarları, gece 2.30'da Tottenham'ın kaldığı otelin çevresinde havai fişek patlattı. 0:04 / 0:38 Ultras Bodø Ultras Bodø Ultras Bodø 9 9 9 3 3 3 73 73 73 13 B 13 B 13 B",0.9830547571182251,0.0169452503323555,1,0.98305476
Asist Analiz Asist Analiz @asistanaliz · Tottenham Solanke ile finalin kapısını aralıyor. 0:12 / 1:01 TRT Spor TRT Spor TRT Spor 1 1 1 4 B 4 B 4 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Vaftiz Babası: Lionel Messi

Dede: Diego Maradona

Baba: Sergio Agüero

Forma: Fernando Torres

Benjamin Agüero, futbolcu olmak için bütün bileşenleri üstünde birleştirmiş... SportsCenter SportsCenter SportsCenter 29 29 29 15 15 15 840 840 840 148 B 148 B 148 B",0.9797672629356384,0.020232755690813065,1,0.97976726
"Asist Analiz Asist Analiz @asistanaliz · Victor Osimhen'in cevapları:

• Galatasaray: En iyi
• Okan Buruk: Harika teknik direktör ve harika lider
• RAMS Park: Harika atmosfer
• Mertens: Harika arkadaş, harika efsane, büyük efsane 1 1 1 6 6 6 3 B 3 B 3 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mikel Jauregizar çok rahat, çok profesyonel.

Çok uzaklardan muhteşem bir gol. 1:06 1:06 TRT Spor TRT Spor TRT Spor 1 1 1 8 8 8 5 B 5 B 5 B",0.0,0.9945344924926758,2,0.9945345
Asist Analiz Asist Analiz @asistanaliz · Mason Mount'tan R2+  geliyor. 0:01 / 1:37 TRT Spor TRT Spor TRT Spor 17 17 17 5 B 5 B 5 B,0.0,0.9918703436851501,2,0.99187034
Asist Analiz Asist Analiz @asistanaliz · GOL! Manchester United 4-1 Athletic Bilbao 90+1' Mount 4 4 4 4 B 4 B 4 B,0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · PFDK, Fenerbahçe'ye Beşiktaş maçında Gedson'un gözüne lazer tutulması nedeniyle 1 milyon 680 bin TL para cezası verdi. 1 1 1 1 1 1 5 5 5 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Mikel Jauregizar çok rahat, çok profesyonel.

Çok uzaklardan muhteşem bir gol. 0:07 / 1:10 TRT Spor TRT Spor TRT Spor 1 1 1 8 8 8 5 B 5 B 5 B",0.0,0.9945344924926758,2,0.9945345
"Asist Analiz Asist Analiz @asistanaliz · Serdal Adalı: ""Rio Ave, Demir Ege Tıknaz'ın opsiyonunu kullanacak. Başka bir takıma satış için anlaşmışlar."" 14 14 14 5 B 5 B 5 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Vaftiz Babası: Lionel Messi

Dede: Diego Maradona

Baba: Sergio Agüero

Forma: Fernando Torres

Benjamin Agüero, futbolcu olmak için bütün bileşenleri üstünde birleştirmiş... 0:36 0:36 SportsCenter SportsCenter SportsCenter 29 29 29 15 15 15 840 840 840 148 B 148 B 148 B",0.9797672629356384,0.020232755690813065,1,0.97976726
"Asist Analiz Asist Analiz @asistanaliz · Amad Diallo & Höjlund işbirliğinde gol geldi.

Devamında da 'selfie' geldi. 1:00 1:00 TRT Spor TRT Spor TRT Spor 5 5 5 5 B 5 B 5 B",0.0,0.9938642978668213,2,0.9938643
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 1:11 1:11 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Arda Güler: ""Ne demek istediğinden tam emin değildim. Ama bir gün okuldan eve döndüğümde, mutfak masasının üstünde bir paket vardı. Playstation şeklinde bir kutuydu. Çıldırdım.

Babama baktım ve 'Gerçekten mi?!' diye sordum.

'Gerçekten.' dedi

Açtığımda Playstation’ın içinde bir Daha fazla göster 1 1 1 5 5 5 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Pedro Porro, 'Tottenham finalde' diyor. 1:31 1:31 TRT Spor TRT Spor TRT Spor 2 2 2 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Victor Osimhen: ""Bana duyulan sevgi çok büyük ve çoğu zaman insanların benim için neler yaptıklarını, beni nasıl kutladıklarını görüyorum ve beni nasıl destekleri konusunda hayran oluyorum."" 3 3 3 2 B 2 B 2 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 0:31 / 1:16 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Serdal Adalı: ""Gedson'un %50'sini almadan, Gedson'u satmam. Benfica ile konuştum, 'Sözleşmesini uzatırız, elinize bir şey geçmez' dedim."" 1 1 1 7 7 7 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
Asist Analiz Asist Analiz @asistanaliz · Tottenham Solanke ile finalin kapısını aralıyor. 0:11 / 1:01 TRT Spor TRT Spor TRT Spor 1 1 1 4 B 4 B 4 B,0.0,0.9918703436851501,2,0.99187034
Asist Analiz Asist Analiz @asistanaliz · SON DAKİKA | TFF transfer dönemi tarihlerini açıkladı.  Yaz transfer dönemi: 30 Haziran 2025 - 12 Eylül 2025 Kış transfer dönemi: 5 Ocak 2026 - 10 Şubat 2026 5 5 5 4 B 4 B 4 B,0.01586208865046501,0.9841379523277283,2,0.98413795
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 0:01 / 1:16 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · UEFA Avrupa Ligi'nde İngiliz finali

Manchester United-Tottenham

Bu sonuçla birlikte Premier League gelecek sezon 6 takımı Şampiyonlar Ligi'ne gönderecek. 8 8 8 4 B 4 B 4 B",0.32421815395355225,0.6757819056510925,2,0.6757819
Asist Analiz Asist Analiz @asistanaliz · Dorgu 'Al da at' dedi. Garnacho atamadı. 0:46 0:46 TRT Spor TRT Spor TRT Spor 5 5 5 6 B 6 B 6 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz ·  2015'te kızıyla birlikte kaldırdığı kupayı bu kez kızı için kaldırmak istiyor.  Luis Enrique, kızı Xana'yı kaybettikten 6 yıl sonra Şampiyonlar Ligi finalinde.

(via: Movistar Plus+) 0:00 / 0:30 13 13 13 138 138 138 3 B 3 B 3 B 203 B 203 B 203 B",0.9515916109085083,0.04840843752026558,1,0.9515916
"Asist Analiz Asist Analiz @asistanaliz · Pedro Porro, 'Tottenham finalde' diyor. 0:18 / 1:34 TRT Spor TRT Spor TRT Spor 2 2 2 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 0:00 / 1:16 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
Asist Analiz Asist Analiz @asistanaliz · Mason Mount'tan R2+  geliyor. 0:00 / 1:37 TRT Spor TRT Spor TRT Spor 17 17 17 5 B 5 B 5 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Arda Güler'in The Players Tribune için yazdığı mektup:

""12 yaşındayken, bir Playstation almaya kafayı takmıştım. Bunu ne kadar çok istediğimi anlayamazsınız. Babama her gün yalvardım. Tek istediğim FIFA 17’ydi.

Ben çocukken pek video oyunu oynamazdım, çünkü hep sokakta futbol Daha fazla göster 1 1 1 15 15 15 6 B 6 B 6 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Bodo/Glimt taraftarları, gece 2.30'da Tottenham'ın kaldığı otelin çevresinde havai fişek patlattı. 0:33 0:33 Ultras Bodø Ultras Bodø Ultras Bodø 9 9 9 3 3 3 73 73 73 13 B 13 B 13 B",0.9830547571182251,0.01694525219500065,1,0.98305476
"Asist Analiz Asist Analiz @asistanaliz · Bodo/Glimt taraftarları, gece 2.30'da Tottenham'ın kaldığı otelin çevresinde havai fişek patlattı. Ultras Bodø Ultras Bodø Ultras Bodø 9 9 9 3 3 3 73 73 73 13 B 13 B 13 B",0.9830547571182251,0.01694524846971035,1,0.98305476
Asist Analiz Asist Analiz @asistanaliz · GOL! Manchester United 2-1 Athletic Bilbao  79' Casemiro 2 2 2 4 B 4 B 4 B,0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Manchester United: Onana, Lindelof, Maguire, Yoro, Mazraoui, Casemiro, Ugarte, Dorgu, Garnacho, Fernandes, Hojlund 1 1 1 4 4 4 8 B 8 B 8 B",0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz · Manchester United, Casemiro ile San Mames'e gidiyor. 1:07 1:07 TRT Spor TRT Spor TRT Spor 11 11 11 4 B 4 B 4 B",0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Serdal Adalı: ""Hangi bölgeye kaç transfer lazımsa, biz o kadar transfer yapacağız. Taraftarımızın içi rahat olsun."" 1 1 1 3 B 3 B 3 B",0.023225005716085434,0.976775050163269,2,0.97677505
"Asist Analiz Asist Analiz @asistanaliz · Vaftiz Babası: Lionel Messi

Dede: Diego Maradona

Baba: Sergio Agüero

Forma: Fernando Torres

Benjamin Agüero, futbolcu olmak için bütün bileşenleri üstünde birleştirmiş... 0:10 / 0:39 SportsCenter SportsCenter SportsCenter 29 29 29 15 15 15 842 842 842 148 B 148 B 148 B",0.9797672629356384,0.020232751965522766,1,0.97976726
Asist Analiz Asist Analiz @asistanaliz · Türk futbol tarihinin en çok kupa kazanan başkanları. 214 214 214 282 282 282 9 B 9 B 9 B 788 B 788 B 788 B,0.32421815395355225,0.6757819056510925,2,0.6757819
"Asist Analiz Asist Analiz @asistanaliz ·  2015'te kızıyla birlikte kaldırdığı kupayı bu kez kızı için kaldırmak istiyor.  Luis Enrique, kızı Xana'yı kaybettikten 6 yıl sonra Şampiyonlar Ligi finalinde.

(via: Movistar Plus+) 13 13 13 138 138 138 3 B 3 B 3 B 203 B 203 B 203 B",0.9515916109085083,0.04840843752026558,1,0.9515916
Asist Analiz Asist Analiz @asistanaliz · Tottenham Solanke ile finalin kapısını aralıyor. 0:44 0:44 TRT Spor TRT Spor TRT Spor 1 1 1 4 B 4 B 4 B,0.0,0.9918703436851501,2,0.99187034
"Asist Analiz Asist Analiz @asistanaliz · Serdal Adalı: ""Camiamıza sözümüzdür. Bundan sonra o çalkantılı ve kaotik günlere dönmeyeceğiz. Göreve geldiğimizde umutsuz bir ruh halimiz ve kurumsallıktan uzaklaşmış bir Beşiktaş vardı. Beşiktaşlılar asla vazgeçmez. Çalışmaya devam edeceğiz. Sadece işimizi konsantre olduk."" 3 3 3 3 3 3 6 B 6 B 6 B",0.32421815395355225,0.6757819056510925,2,0.6757819
